seller_id,total_orders,avg_delivery,late_rate,avg_review,avg_price,high_late_rate,low_review_score,slow_delivery,is_flagged
0bb738e4d789e63e2267697c42d35a2d,30,11.482758620689655,0.03333333333333333,4.633333333333334,76.94666666666667,0,0,0,0
0be8ff43f22e456b4e0371b2245e4d01,175,9.845714285714285,0.06285714285714286,3.9657142857142857,64.81245714285714,0,0,0,0
0bf0150d5b9d60d9cd2906003332f085,62,13.612903225806452,0.1935483870967742,3.774193548387097,93.13870967741936,0,0,0,0
0c7533c71df861ec58ad7ff999ed0e8d,73,10.04109589041096,0.0410958904109589,4.082191780821918,41.41246575342466,0,0,0,0
0c8380b62e38e8a1e6adbeba7eb9688c,218,11.504587155963304,0.05045871559633028,4.068807339449541,79.0320642201835,0,0,0,0
0cbcee27c791afa0cdcb08587a2013a8,39,12.461538461538462,0.10256410256410256,4.0,129.59358974358975,0,0,0,0
0d33a55da925bbf1ff02af5f6059fc7f,24,8.375,0.041666666666666664,4.5,22.804166666666664,0,0,0,0
0d85bbda9889ce1f7e63778d24f346eb,58,17.724137931034484,0.1896551724137931,4.293103448275862,83.53793103448275,0,0,0,0
0db783cfcd3b73998abc6e10e59a102f,137,11.087591240875913,0.0364963503649635,4.218978102189781,66.25839416058393,0,0,0,0
0dd184061fb0eaa7ca37932c68ab91c5,193,10.678756476683938,0.09844559585492228,3.9585492227979273,95.57989637305698,0,0,0,0
0ddefe3c7a032b91f4e25b9c3a08fca1,10,8.3,0.0,4.5,40.29,0,0,0,0
0df3984f9dfb3d49ac6366acbd3bbb85,88,9.136363636363637,0.011363636363636364,4.340909090909091,112.40329545454546,0,0,0,0
0ea22c1cfbdc755f86b9b54b39c16043,265,10.50943396226415,0.01509433962264151,4.3584905660377355,39.97018867924528,0,0,0,0
0eaa7e33d73809f1f925f7d07c506cbd,15,5.466666666666667,0.0,4.733333333333333,103.46666666666667,0,0,0,0
0ebd97a106433a45a4aebe57c1799778,32,8.75,0.0,4.5,95.2125,0,0,0,0
0ed6ce5d87fd9c69eaacaeb778d67235,42,15.238095238095237,0.14285714285714285,4.404761904761905,48.25047619047619,0,0,0,0
0ef83d7d83ed97cd2a0049ac8be5f88a,55,9.236363636363636,0.01818181818181818,4.254545454545455,80.382,0,0,0,0
0ff83046c3fa22efee8ecf291888b191,11,11.909090909090908,0.0,4.818181818181818,69.9,0,0,0,0
0ffa40d54288e4f3499b8780dd0f144f,35,13.085714285714285,0.14285714285714285,4.4,61.79428571428572,0,0,0,0
10076e5788b8ee532724bcd460baf762,26,9.384615384615385,0.038461538461538464,4.615384615384615,31.595384615384617,0,0,0,0
1025f0e2d44d7041d6cf58b6550e0bfa,1420,11.476056338028169,0.09225352112676057,3.871830985915493,97.32997183098591,0,0,0,0
112453736dbe3889cfb74e1aaa0ba0c1,14,13.142857142857142,0.0,4.071428571428571,135.0,0,0,0,0
1127b7f2594683f2510f1c2c834a486b,128,9.7421875,0.0625,4.1796875,52.230624999999996,0,0,0,0
11305281b50fff20ae8bb473f8e11876,40,13.55,0.125,4.35,163.21750000000003,0,0,0,0
113e3a788b935f48aad63e1c41dac1bd,48,11.5,0.041666666666666664,4.416666666666667,18.520208333333333,0,0,0,0
116ccb1a1604bc88e4d234a8c23f33de,73,8.315068493150685,0.0547945205479452,4.602739726027397,27.51849315068493,0,0,0,0
11bfa66332777660bd0640ee84d47006,102,15.352941176470589,0.17647058823529413,3.803921568627451,38.999607843137255,0,0,0,0
128639473a139ac0f3e5f5ade55873a5,554,13.913357400722022,0.0631768953068592,4.2111913357400725,21.296083032490973,0,0,0,0
128f9bfbe4c7d5185033914b1de3d39a,15,12.533333333333333,0.06666666666666667,4.8,84.50466666666667,0,0,0,0
12b9676b00f60f3b700e83af21824c0e,133,14.631578947368421,0.015037593984962405,4.556390977443609,198.31578947368422,0,0,0,0
13074f016982ff2bd6c58ced8682f000,14,13.928571428571429,0.2857142857142857,4.142857142857143,141.21428571428572,1,0,0,1
1336efc61c316ddf92c899eb817f7cae,85,11.211764705882352,0.09411764705882353,3.9411764705882355,56.90952941176471,0,0,0,0
1354d51653f645349064725ed204e85e,20,8.7,0.05,3.85,120.5,0,0,0,0
